Dyad,Cov,StartFrame,S_Around_Overall_Time,S_Monitor_Overall_Time,S_Keyboard_Overall_Time,S_Face_Overall_Time,S_Around_Mean,S_Monitor_Mean,S_Keyboard_Mean,S_Face_Mean,S_NoFace_Mean,S_CompOnly_Mean,S_Around_Median,S_Monitor_Median,S_Keyboard_Median,S_Face_Median,S_NoFace_Median,S_CompOnly_Median,S_Around_PopularSD,S_Monitor_PopularSD,S_Keyboard_PopularSD,S_Face_PopularSD,S_NoFace_PopularSD,S_CompOnly_PopularSD,S_Around_Frequency,S_Monitor_Frequency,S_Keyboard_Frequency,S_Face_Frequency,S_NoFace_Frequency,S_CompOnly_Frequency,S_Around_Max,S_Monitor_Max,S_Keyboard_Max,S_Face_Max,S_NoFace_Max,S_CompOnly_Max,S_Around_Min,S_Monitor_Min,S_Keyboard_Min,S_Face_Min,S_NoFace_Min,S_CompOnly_Min,H_NoSpeak_Overall_Time,H_Typing_Overall_Time,H_Speaking_Overall_Time,H_SSS_Overall_Time,H_Hovering_Overall_Time,H_NoSpeak_Mean,H_Typing_Mean,H_Speaking_Mean,H_SSS_Mean,H_Hovering_Mean,H_Sound_Mean,H_NoSound_Mean,H_NoSpeak_Median,H_Typing_Median,H_Speaking_Median,H_SSS_Median,H_Hovering_Median,H_Sound_Median,H_NoSound_Median,H_NoSpeak_PopularSD,H_Typing_PopularSD,H_Speaking_PopularSD,H_SSS_PopularSD,H_Hovering_PopularSD,H_Sound_PopularSD,H_NoSound_PopularSD,H_NoSpeak_Frequency,H_Typing_Frequency,H_Speaking_Frequency,H_SSS_Frequency,H_Hovering_Frequency,H_Sound_Frequency,H_NoSound_Frequency,H_NoSpeak_Max,H_Typing_Max,H_Speaking_Max,H_SSS_Max,H_Hovering_Max,H_Sound_Max,H_NoSound_Max,H_NoSpeak_Min,H_Typing_Min,H_Speaking_Min,H_SSS_Min,H_Hovering_Min,H_Sound_Min,H_NoSound_Min,S_NoSpeak_Overall_Time,S_Typing_Overall_Time,S_Speaking_Overall_Time,S_SSS_Overall_Time,S_Hovering_Overall_Time,S_NoSpeak_Mean,S_Typing_Mean,S_Speaking_Mean,S_SSS_Mean,S_Hovering_Mean,S_Sound_Mean,S_NoSound_Mean,S_NoSpeak_Median,S_Typing_Median,S_Speaking_Median,S_SSS_Median,S_Hovering_Median,S_Sound_Median,S_NoSound_Median,S_NoSpeak_PopularSD,S_Typing_PopularSD,S_Speaking_PopularSD,S_SSS_PopularSD,S_Hovering_PopularSD,S_Sound_PopularSD,S_NoSound_PopularSD,S_NoSpeak_Frequency,S_Typing_Frequency,S_Speaking_Frequency,S_SSS_Frequency,S_Hovering_Frequency,S_Sound_Frequency,S_NoSound_Frequency,S_NoSpeak_Max,S_Typing_Max,S_Speaking_Max,S_SSS_Max,S_Hovering_Max,S_Sound_Max,S_NoSound_Max,S_NoSpeak_Min,S_Typing_Min,S_Speaking_Min,S_SSS_Min,S_Hovering_Min,S_Sound_Min,S_NoSound_Min
3,1,0,381.0,769.0,278.0,372.0,38.100000000000001,96.125,30.888888888888889,26.571428571428573,95.200000000000003,65.4375,34.0,89.5,31.0,24.0,66.0,41.5,17.131549842323082,66.645400253880993,10.524515765524106,16.508501211342534,76.504640382136301,56.75161754302691,10.0,8.0,9.0,14.0,15.0,16.0,78.0,201.0,47.0,65.0,279.0,201.0,19.0,17.0,17.0,6.0,18.0,17.0,503.0,608.0,308.0,0.0,381.0,125.75,101.33333333333333,51.333333333333336,0.0,127.0,51.333333333333336,248.66666666666666,100.0,108.5,56.5,0.0,165.0,56.5,249.0,89.533164246551678,38.103659783397305,22.17105219775452,0.0,60.948065323410113,22.17105219775452,94.066761162248781,4.0,6.0,6.0,0.0,3.0,6.0,6.0,269.0,142.0,79.0,0.0,175.0,79.0,363.0,34.0,32.0,10.0,0.0,41.0,10.0,102.0,1452.0,0.0,348.0,0.0,0.0,242.0,0.0,69.599999999999994,0.0,0.0,69.599999999999994,242.0,238.5,0.0,33.0,0.0,0.0,33.0,238.5,85.445889310135925,0.0,58.721716596162274,0.0,0.0,58.721716596162274,85.445889310135925,6.0,0.0,5.0,0.0,0.0,5.0,6.0,408.0,0.0,152.0,0.0,0.0,152.0,408.0,150.0,0.0,12.0,0.0,0.0,12.0,150.0
3,1,1800,609.0,700.0,161.0,330.0,76.125,77.777777777777771,26.833333333333332,41.25,163.33333333333334,78.272727272727266,42.0,45.0,17.5,45.5,173.0,55.0,78.904115070128,54.35025866805006,16.984470030655128,17.09349291397168,68.6245825731081,48.889654806589078,8.0,9.0,6.0,8.0,9.0,11.0,269.0,177.0,53.0,63.0,269.0,177.0,27.0,24.0,12.0,13.0,44.0,15.0,810.0,404.0,219.0,0.0,367.0,270.0,202.0,73.0,0.0,183.5,73.0,790.5,157.0,202.0,77.0,0.0,183.5,77.0,790.5,199.96166299235128,69.0,9.41629792788369,0.0,69.5,9.41629792788369,7.5,3.0,2.0,3.0,0.0,2.0,3.0,2.0,551.0,271.0,82.0,0.0,253.0,82.0,798.0,102.0,133.0,60.0,0.0,114.0,60.0,783.0,1052.0,0.0,748.0,0.0,0.0,350.66666666666669,0.0,374.0,0.0,0.0,374.0,350.66666666666669,412.0,0.0,374.0,0.0,0.0,374.0,412.0,134.55440865645721,0.0,59.0,0.0,0.0,59.0,134.55440865645721,3.0,0.0,2.0,0.0,0.0,2.0,3.0,476.0,0.0,433.0,0.0,0.0,433.0,476.0,164.0,0.0,315.0,0.0,0.0,315.0,164.0
3,1,3600,666.0,839.0,168.0,127.0,74.0,104.875,42.0,21.166666666666668,239.0,91.545454545454547,72.0,88.0,41.0,20.0,236.0,70.0,29.750816982246238,77.407101579893819,19.131126469708992,8.1734665568261509,184.84433605449902,70.405789581621548,9.0,8.0,4.0,6.0,7.0,11.0,129.0,271.0,70.0,35.0,652.0,271.0,32.0,27.0,16.0,9.0,76.0,16.0,1246.0,277.0,153.0,0.0,124.0,415.33333333333331,138.5,51.0,0.0,62.0,51.0,549.0,414.0,138.5,56.0,0.0,62.0,56.0,414.0,275.16096299358225,13.5,25.96150997149434,0.0,13.0,25.96150997149434,233.88173649660348,3.0,2.0,3.0,0.0,2.0,3.0,3.0,753.0,152.0,80.0,0.0,75.0,80.0,878.0,79.0,125.0,17.0,0.0,49.0,17.0,355.0,873.0,0.0,927.0,0.0,0.0,436.5,0.0,463.5,0.0,0.0,463.5,436.5,436.5,0.0,463.5,0.0,0.0,463.5,436.5,375.5,0.0,113.5,0.0,0.0,113.5,375.5,2.0,0.0,2.0,0.0,0.0,2.0,2.0,812.0,0.0,577.0,0.0,0.0,577.0,812.0,61.0,0.0,350.0,0.0,0.0,350.0,61.0
3,1,5400,772.0,787.0,191.0,50.0,96.5,78.700000000000003,63.666666666666664,16.666666666666668,437.5,108.66666666666667,97.5,59.0,42.0,18.0,343.5,61.0,64.505813691480554,73.457538755392562,45.521667612492209,3.39934634239519,265.00613200452551,77.382168488612422,8.0,10.0,3.0,3.0,4.0,9.0,222.0,229.0,127.0,20.0,873.0,229.0,16.0,14.0,22.0,12.0,190.0,26.0,1325.0,385.0,90.0,0.0,0.0,662.5,192.5,90.0,0.0,0.0,90.0,855.0,662.5,192.5,90.0,0.0,0.0,90.0,855.0,205.5,51.5,0.0,0.0,0.0,0.0,154.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,868.0,244.0,90.0,0.0,0.0,90.0,1009.0,457.0,141.0,90.0,0.0,0.0,90.0,701.0,814.0,0.0,986.0,0.0,0.0,407.0,0.0,493.0,0.0,0.0,493.0,407.0,407.0,0.0,493.0,0.0,0.0,493.0,407.0,201.0,0.0,249.0,0.0,0.0,249.0,201.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,608.0,0.0,742.0,0.0,0.0,742.0,608.0,206.0,0.0,244.0,0.0,0.0,244.0,206.0
3,1,7200,1219.0,354.0,150.0,77.0,243.80000000000001,59.0,37.5,38.5,574.33333333333337,72.0,93.0,47.0,30.0,38.5,255.0,78.0,315.48908063513073,43.374339572301658,24.510201957552287,10.5,475.84964945756644,40.188839957665571,5.0,6.0,4.0,2.0,3.0,7.0,871.0,145.0,78.0,49.0,1247.0,145.0,42.0,19.0,12.0,28.0,221.0,19.0,1021.0,637.0,142.0,0.0,0.0,1021.0,318.5,142.0,0.0,0.0,142.0,829.0,1021.0,318.5,142.0,0.0,0.0,142.0,829.0,0.0,163.5,0.0,0.0,0.0,0.0,347.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1021.0,482.0,142.0,0.0,0.0,142.0,1176.0,1021.0,155.0,142.0,0.0,0.0,142.0,482.0,918.0,0.0,882.0,0.0,0.0,459.0,0.0,882.0,0.0,0.0,882.0,459.0,459.0,0.0,882.0,0.0,0.0,882.0,459.0,194.0,0.0,0.0,0.0,0.0,0.0,194.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,653.0,0.0,882.0,0.0,0.0,882.0,653.0,265.0,0.0,882.0,0.0,0.0,882.0,265.0
3,2,0,650.0,970.0,50.0,130.0,65.0,74.615384615384613,50.0,21.666666666666668,238.57142857142858,78.461538461538467,57.0,71.0,50.0,22.5,100.0,75.0,41.289223775702055,55.313843672042424,0.0,4.4596960534198837,236.18567583447512,53.436684870422376,10.0,13.0,1.0,6.0,7.0,13.0,160.0,202.0,50.0,27.0,698.0,202.0,20.0,14.0,50.0,15.0,23.0,14.0,30.0,1647.0,123.0,0.0,0.0,30.0,823.5,61.5,0.0,0.0,61.5,559.0,30.0,823.5,61.5,0.0,0.0,61.5,188.0,0.0,635.5,24.5,0.0,0.0,24.5,639.65667874780036,1.0,2.0,2.0,0.0,0.0,2.0,3.0,30.0,1459.0,86.0,0.0,0.0,86.0,1459.0,30.0,188.0,37.0,0.0,0.0,37.0,30.0,1776.0,0.0,24.0,0.0,0.0,888.0,0.0,12.0,0.0,0.0,12.0,888.0,888.0,0.0,12.0,0.0,0.0,12.0,888.0,644.0,0.0,2.0,0.0,0.0,2.0,644.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,1532.0,0.0,14.0,0.0,0.0,14.0,1532.0,244.0,0.0,10.0,0.0,0.0,10.0,244.0
3,2,1800,469.0,949.0,53.0,329.0,42.636363636363633,86.272727272727266,17.666666666666668,32.899999999999999,133.72727272727272,71.571428571428569,41.0,46.0,17.0,35.0,50.0,44.5,27.297261691747924,69.884438258769762,4.9216076867444665,19.086382580258629,161.97142896712643,68.080534543094402,11.0,11.0,3.0,10.0,11.0,14.0,97.0,253.0,24.0,74.0,513.0,253.0,12.0,33.0,12.0,10.0,15.0,12.0,24.0,1523.0,0.0,48.0,205.0,24.0,761.5,0.0,48.0,205.0,48.0,876.0,24.0,761.5,0.0,48.0,205.0,48.0,876.0,0.0,345.5,0.0,0.0,0.0,0.0,231.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,24.0,1107.0,0.0,48.0,205.0,48.0,1107.0,24.0,416.0,0.0,48.0,205.0,48.0,645.0,1538.0,0.0,262.0,0.0,0.0,769.0,0.0,131.0,0.0,0.0,131.0,769.0,769.0,0.0,131.0,0.0,0.0,131.0,769.0,217.0,0.0,53.0,0.0,0.0,53.0,217.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,986.0,0.0,184.0,0.0,0.0,184.0,986.0,552.0,0.0,78.0,0.0,0.0,78.0,552.0
3,2,3600,612.0,842.0,164.0,182.0,55.636363636363633,64.769230769230774,54.666666666666664,26.0,202.25,77.384615384615387,52.0,50.0,50.0,20.0,189.5,54.0,28.980472194135157,39.341021546616716,14.267289706021797,16.053482043291595,114.75054466101675,44.225886018064578,11.0,13.0,3.0,7.0,8.0,13.0,107.0,162.0,74.0,59.0,432.0,162.0,12.0,20.0,40.0,9.0,64.0,20.0,61.0,1576.0,163.0,0.0,0.0,30.5,525.33333333333337,81.5,0.0,0.0,81.5,545.66666666666663,30.5,530.0,81.5,0.0,0.0,81.5,563.0,2.5,396.83105837231147,0.5,0.0,0.0,0.5,408.43223292106723,2.0,3.0,2.0,0.0,0.0,2.0,3.0,33.0,1009.0,82.0,0.0,0.0,82.0,1037.0,28.0,37.0,81.0,0.0,0.0,81.0,37.0,1560.0,0.0,240.0,0.0,0.0,390.0,0.0,80.0,0.0,0.0,80.0,390.0,192.0,0.0,47.0,0.0,0.0,47.0,192.0,418.31865844114577,0.0,61.356879538212063,0.0,0.0,61.356879538212063,418.31865844114577,4.0,0.0,3.0,0.0,0.0,3.0,4.0,1106.0,0.0,166.0,0.0,0.0,166.0,1106.0,70.0,0.0,27.0,0.0,0.0,27.0,70.0
3,2,5400,664.0,950.0,53.0,133.0,66.400000000000006,105.55555555555556,26.5,26.600000000000001,277.83333333333331,91.181818181818187,53.5,94.0,26.5,23.0,232.0,51.0,51.7594435827898,65.384522652300021,7.5,10.537551897855593,137.94131199736918,66.616703040355745,10.0,9.0,2.0,5.0,6.0,11.0,161.0,216.0,34.0,45.0,538.0,216.0,4.0,30.0,19.0,13.0,123.0,19.0,38.0,1677.0,85.0,0.0,0.0,38.0,838.5,85.0,0.0,0.0,85.0,857.5,38.0,838.5,85.0,0.0,0.0,85.0,857.5,0.0,98.5,0.0,0.0,0.0,0.0,117.5,1.0,2.0,1.0,0.0,0.0,1.0,2.0,38.0,937.0,85.0,0.0,0.0,85.0,975.0,38.0,740.0,85.0,0.0,0.0,85.0,740.0,1683.0,0.0,117.0,0.0,0.0,561.0,0.0,58.5,0.0,0.0,58.5,561.0,624.0,0.0,58.5,0.0,0.0,58.5,624.0,294.47014562883396,0.0,3.5,0.0,0.0,3.5,294.47014562883396,3.0,0.0,2.0,0.0,0.0,2.0,3.0,886.0,0.0,62.0,0.0,0.0,62.0,886.0,173.0,0.0,55.0,0.0,0.0,55.0,173.0
3,2,7200,854.0,793.0,20.0,133.0,94.888888888888886,99.125,20.0,33.25,333.39999999999998,90.333333333333329,68.0,81.0,20.0,28.5,268.0,54.0,58.314176748682158,66.542162385963977,0.0,19.253246479490155,249.13899734886948,67.484977752254039,9.0,8.0,1.0,4.0,5.0,9.0,215.0,211.0,20.0,64.0,684.0,211.0,18.0,14.0,20.0,12.0,48.0,14.0,59.0,1622.0,119.0,0.0,0.0,59.0,540.66666666666663,59.5,0.0,0.0,59.5,560.33333333333337,59.0,461.0,59.5,0.0,0.0,59.5,461.0,0.0,166.19733919517353,20.5,0.0,0.0,20.5,149.76500110358077,1.0,3.0,2.0,0.0,0.0,2.0,3.0,59.0,772.0,80.0,0.0,0.0,80.0,772.0,59.0,389.0,39.0,0.0,0.0,39.0,448.0,1310.0,0.0,490.0,0.0,0.0,436.66666666666669,0.0,245.0,0.0,0.0,245.0,436.66666666666669,602.0,0.0,245.0,0.0,0.0,245.0,602.0,286.24154524146599,0.0,94.0,0.0,0.0,94.0,286.24154524146599,3.0,0.0,2.0,0.0,0.0,2.0,3.0,674.0,0.0,339.0,0.0,0.0,339.0,674.0,34.0,0.0,151.0,0.0,0.0,151.0,34.0
5,1,0,334.0,380.0,110.0,976.0,41.75,38.0,15.714285714285714,51.368421052631582,43.368421052631582,35.0,38.5,42.0,16.0,33.0,37.0,36.0,19.772139489696102,11.260550608207398,5.3107515129831731,35.708189428249753,34.123939006163965,18.635603405463272,8.0,10.0,7.0,19.0,19.0,14.0,75.0,51.0,26.0,130.0,165.0,70.0,10.0,16.0,9.0,10.0,9.0,9.0,655.0,730.0,266.0,149.0,0.0,163.75,104.28571428571429,66.5,49.666666666666664,0.0,69.166666666666671,197.85714285714286,135.5,80.0,66.5,49.0,0.0,66.0,209.0,121.44417441771343,85.828257560772883,5.024937810560445,6.5489609014628334,0.0,25.188732048720162,122.63002262488412,4.0,7.0,4.0,3.0,0.0,6.0,7.0,353.0,298.0,72.0,58.0,0.0,120.0,383.0,31.0,20.0,61.0,42.0,0.0,42.0,20.0,1450.0,0.0,350.0,0.0,0.0,483.33333333333331,0.0,175.0,0.0,0.0,175.0,483.33333333333331,332.0,0.0,175.0,0.0,0.0,175.0,332.0,351.45064455134457,0.0,80.0,0.0,0.0,80.0,351.45064455134457,3.0,0.0,2.0,0.0,0.0,2.0,3.0,969.0,0.0,255.0,0.0,0.0,255.0,969.0,149.0,0.0,95.0,0.0,0.0,95.0,149.0
5,1,1800,113.0,209.0,119.0,1359.0,28.25,34.833333333333336,19.833333333333332,123.54545454545455,44.100000000000001,32.799999999999997,20.5,19.0,19.5,98.0,32.0,24.5,23.847169643376969,31.991752409366732,6.9621995247351398,88.575970101031601,32.160379350996465,27.051062825700583,4.0,6.0,6.0,11.0,10.0,10.0,67.0,104.0,29.0,249.0,104.0,104.0,5.0,14.0,8.0,22.0,8.0,8.0,444.0,939.0,417.0,0.0,0.0,74.0,134.14285714285714,59.571428571428569,0.0,0.0,59.571428571428569,197.57142857142858,51.0,104.0,56.0,0.0,0.0,56.0,161.0,46.619023298792236,91.610087671966056,42.250467936063458,0.0,0.0,42.250467936063458,92.012199723510491,6.0,7.0,7.0,0.0,0.0,7.0,7.0,156.0,322.0,153.0,0.0,0.0,153.0,353.0,29.0,23.0,2.0,0.0,0.0,2.0,92.0,1610.0,0.0,190.0,0.0,0.0,536.66666666666663,0.0,95.0,0.0,0.0,95.0,536.66666666666663,425.0,0.0,95.0,0.0,0.0,95.0,425.0,464.40810596811173,0.0,45.0,0.0,0.0,45.0,464.40810596811173,3.0,0.0,2.0,0.0,0.0,2.0,3.0,1153.0,0.0,140.0,0.0,0.0,140.0,1153.0,32.0,0.0,50.0,0.0,0.0,50.0,32.0
5,1,3600,384.0,225.0,77.0,1114.0,64.0,28.125,15.4,69.625,42.875,30.199999999999999,53.5,25.0,18.0,37.5,34.0,23.5,34.93326972004386,11.994139193789607,5.8514955353311171,123.11268973992892,29.914200223305318,16.466936569987752,6.0,8.0,5.0,16.0,16.0,10.0,118.0,46.0,22.0,543.0,118.0,65.0,24.0,14.0,7.0,18.0,10.0,10.0,458.0,978.0,364.0,0.0,0.0,114.5,195.59999999999999,72.799999999999997,0.0,0.0,72.799999999999997,287.19999999999999,103.5,245.0,56.0,0.0,0.0,56.0,343.0,29.618406439239774,97.444548333911413,33.319063612292588,0.0,0.0,33.319063612292588,124.39839227256918,4.0,5.0,5.0,0.0,0.0,5.0,5.0,164.0,307.0,122.0,0.0,0.0,122.0,394.0,87.0,52.0,35.0,0.0,0.0,35.0,52.0,1142.0,0.0,658.0,0.0,0.0,285.5,0.0,164.5,0.0,0.0,164.5,285.5,332.5,0.0,131.5,0.0,0.0,131.5,332.5,154.22467377174121,0.0,96.800051652878778,0.0,0.0,96.800051652878778,154.22467377174121,4.0,0.0,4.0,0.0,0.0,4.0,4.0,430.0,0.0,325.0,0.0,0.0,325.0,430.0,47.0,0.0,70.0,0.0,0.0,70.0,47.0
5,1,5400,803.0,129.0,34.0,834.0,80.299999999999997,43.0,17.0,59.571428571428569,69.0,40.75,67.5,46.0,17.0,26.0,58.5,41.5,58.013877650093349,12.832251036613439,3.0,77.324653512423367,53.055227290599206,17.907749719046222,10.0,3.0,2.0,14.0,14.0,4.0,204.0,57.0,20.0,306.0,204.0,60.0,12.0,26.0,14.0,2.0,12.0,20.0,650.0,915.0,235.0,0.0,0.0,325.0,228.75,78.333333333333329,0.0,0.0,78.333333333333329,391.25,325.0,218.5,81.0,0.0,0.0,81.0,375.5,57.0,53.797653294544361,9.9777530313971763,0.0,0.0,9.9777530313971763,215.10506153970437,2.0,4.0,3.0,0.0,0.0,3.0,4.0,382.0,303.0,89.0,0.0,0.0,89.0,639.0,268.0,175.0,65.0,0.0,0.0,65.0,175.0,1110.0,0.0,690.0,0.0,0.0,370.0,0.0,230.0,0.0,0.0,230.0,370.0,404.0,0.0,263.0,0.0,0.0,263.0,404.0,64.270262693306819,0.0,70.517137396994968,0.0,0.0,70.517137396994968,64.270262693306819,3.0,0.0,3.0,0.0,0.0,3.0,3.0,426.0,0.0,295.0,0.0,0.0,295.0,426.0,280.0,0.0,132.0,0.0,0.0,132.0,280.0
5,1,7200,0.0,193.0,186.0,1421.0,0.0,38.600000000000001,31.0,142.09999999999999,42.111111111111114,42.111111111111114,0.0,43.0,27.0,96.5,34.0,34.0,0.0,10.209799214480176,14.7648230602334,121.6794559488166,20.550449816350032,20.550449816350032,0.0,5.0,6.0,10.0,9.0,9.0,0.0,50.0,60.0,378.0,79.0,79.0,0.0,21.0,18.0,14.0,18.0,18.0,304.0,1036.0,394.0,66.0,0.0,101.33333333333333,148.0,78.799999999999997,66.0,0.0,76.666666666666671,191.42857142857142,122.0,132.0,70.0,66.0,0.0,68.0,254.0,61.369554521946974,88.207547458091298,18.925115587493778,0.0,0.0,17.92267341169342,110.21129983919479,3.0,7.0,5.0,1.0,0.0,6.0,7.0,164.0,272.0,104.0,66.0,0.0,104.0,335.0,18.0,7.0,60.0,66.0,0.0,60.0,7.0,1604.0,0.0,196.0,0.0,0.0,534.66666666666663,0.0,98.0,0.0,0.0,98.0,534.66666666666663,207.0,0.0,98.0,0.0,0.0,98.0,207.0,539.34301598230502,0.0,7.0,0.0,0.0,7.0,539.34301598230502,3.0,0.0,2.0,0.0,0.0,2.0,3.0,1295.0,0.0,105.0,0.0,0.0,105.0,1295.0,102.0,0.0,91.0,0.0,0.0,91.0,102.0
5,2,0,204.0,988.0,87.0,521.0,40.799999999999997,70.571428571428569,29.0,40.07692307692308,91.357142857142861,89.583333333333329,33.0,53.0,26.0,34.0,63.5,98.0,24.814511883170301,39.68575542525894,10.424330514074594,19.301102154506573,83.655421771913481,45.488933330597618,5.0,14.0,3.0,13.0,14.0,12.0,86.0,146.0,43.0,75.0,332.0,158.0,15.0,7.0,18.0,15.0,7.0,7.0,0.0,1743.0,57.0,0.0,0.0,0.0,871.5,57.0,0.0,0.0,57.0,871.5,0.0,871.5,57.0,0.0,0.0,57.0,871.5,0.0,62.5,0.0,0.0,0.0,0.0,62.5,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,934.0,57.0,0.0,0.0,57.0,934.0,0.0,809.0,57.0,0.0,0.0,57.0,809.0,1783.0,0.0,17.0,0.0,0.0,891.5,0.0,17.0,0.0,0.0,17.0,891.5,891.5,0.0,17.0,0.0,0.0,17.0,891.5,160.5,0.0,0.0,0.0,0.0,0.0,160.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1052.0,0.0,17.0,0.0,0.0,17.0,1052.0,731.0,0.0,17.0,0.0,0.0,17.0,731.0
5,2,1800,264.0,1061.0,116.0,359.0,66.0,117.88888888888889,23.199999999999999,71.799999999999997,240.16666666666666,147.125,75.5,60.0,21.0,40.0,154.0,152.0,21.083168642308014,108.21218297035634,12.796874618437112,54.733536337422969,212.14886021114722,111.50609568539291,4.0,9.0,5.0,5.0,6.0,8.0,83.0,371.0,41.0,167.0,640.0,392.0,30.0,18.0,6.0,21.0,44.0,14.0,0.0,1733.0,67.0,0.0,0.0,0.0,866.5,67.0,0.0,0.0,67.0,866.5,0.0,866.5,67.0,0.0,0.0,67.0,866.5,0.0,345.5,0.0,0.0,0.0,0.0,345.5,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,1212.0,67.0,0.0,0.0,67.0,1212.0,0.0,521.0,67.0,0.0,0.0,67.0,521.0,1786.0,0.0,14.0,0.0,0.0,893.0,0.0,14.0,0.0,0.0,14.0,893.0,893.0,0.0,14.0,0.0,0.0,14.0,893.0,218.0,0.0,0.0,0.0,0.0,0.0,218.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1111.0,0.0,14.0,0.0,0.0,14.0,1111.0,675.0,0.0,14.0,0.0,0.0,14.0,675.0
5,2,3600,64.0,672.0,187.0,877.0,32.0,67.200000000000003,26.714285714285715,79.727272727272734,76.916666666666671,71.583333333333329,32.0,36.0,29.0,24.0,59.0,40.5,14.0,66.351789727180687,7.9230997850640268,117.21083638166419,59.936714309530025,60.435169580487013,2.0,10.0,7.0,11.0,12.0,12.0,46.0,225.0,39.0,378.0,225.0,225.0,18.0,11.0,16.0,11.0,16.0,16.0,0.0,1659.0,33.0,108.0,0.0,0.0,414.75,33.0,54.0,0.0,47.0,414.75,0.0,446.5,33.0,54.0,0.0,46.0,446.5,0.0,234.93549646658334,0.0,8.0,0.0,11.86029791643813,234.93549646658334,0.0,4.0,1.0,2.0,0.0,3.0,4.0,0.0,712.0,33.0,62.0,0.0,62.0,712.0,0.0,54.0,33.0,46.0,0.0,33.0,54.0,1761.0,0.0,39.0,0.0,0.0,880.5,0.0,39.0,0.0,0.0,39.0,880.5,880.5,0.0,39.0,0.0,0.0,39.0,880.5,577.5,0.0,0.0,0.0,0.0,0.0,577.5,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1458.0,0.0,39.0,0.0,0.0,39.0,1458.0,303.0,0.0,39.0,0.0,0.0,39.0,303.0
5,2,5400,214.0,1018.0,60.0,508.0,42.799999999999997,84.833333333333329,20.0,39.07692307692308,99.384615384615387,89.833333333333329,37.0,69.0,19.0,39.0,72.0,70.0,15.432433379088339,85.645425382146882,7.7888809636986149,20.367627173688899,111.85398343138013,91.324360873147583,5.0,12.0,3.0,13.0,13.0,12.0,67.0,344.0,30.0,80.0,441.0,344.0,26.0,11.0,11.0,13.0,11.0,11.0,176.0,1519.0,105.0,0.0,0.0,176.0,759.5,52.5,0.0,0.0,52.5,565.0,176.0,759.5,52.5,0.0,0.0,52.5,570.0,0.0,189.5,5.5,0.0,0.0,5.5,315.59573296650683,1.0,2.0,2.0,0.0,0.0,2.0,3.0,176.0,949.0,58.0,0.0,0.0,58.0,949.0,176.0,570.0,47.0,0.0,0.0,47.0,176.0,1661.0,0.0,139.0,0.0,0.0,830.5,0.0,69.5,0.0,0.0,69.5,830.5,830.5,0.0,69.5,0.0,0.0,69.5,830.5,116.5,0.0,55.5,0.0,0.0,55.5,116.5,2.0,0.0,2.0,0.0,0.0,2.0,2.0,947.0,0.0,125.0,0.0,0.0,125.0,947.0,714.0,0.0,14.0,0.0,0.0,14.0,714.0
5,2,7200,1061.0,123.0,100.0,516.0,106.09999999999999,41.0,33.333333333333336,51.600000000000001,128.40000000000001,37.166666666666664,39.5,45.0,28.0,33.5,69.5,36.5,178.02609359304608,9.41629792788369,12.036980056845191,56.272906447063853,183.42148183896015,11.466133708544577,10.0,3.0,3.0,10.0,10.0,6.0,632.0,50.0,50.0,211.0,660.0,50.0,10.0,28.0,22.0,14.0,10.0,22.0,156.0,1644.0,0.0,0.0,0.0,156.0,1644.0,0.0,0.0,0.0,0.0,1800.0,156.0,1644.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,156.0,1644.0,0.0,0.0,0.0,0.0,1800.0,156.0,1644.0,0.0,0.0,0.0,0.0,1800.0,835.0,0.0,965.0,0.0,0.0,835.0,0.0,965.0,0.0,0.0,965.0,835.0,835.0,0.0,965.0,0.0,0.0,965.0,835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,835.0,0.0,965.0,0.0,0.0,965.0,835.0,835.0,0.0,965.0,0.0,0.0,965.0,835.0
